utterance_id	label	score
LA_E_9562605	spoof	0.355938
LA_E_2665382	spoof	0.355938
LA_E_7480211	spoof	0.355938
LA_E_1516415	spoof	0.355938
LA_E_7313367	spoof	0.355938
LA_E_2921943	spoof	0.355938
LA_E_6930760	spoof	0.355938
LA_E_9590528	spoof	0.355938
LA_E_1905071	spoof	0.355938
LA_E_8323815	spoof	-7.965741
LA_E_7607702	spoof	-8.599854
LA_E_9742772	spoof	0.355938
LA_E_5584575	spoof	-8.211123
LA_E_8424031	spoof	0.355938
LA_E_2539594	spoof	0.355938
LA_E_1536022	spoof	-8.107694
LA_E_2663124	spoof	0.355938
LA_E_2711222	spoof	0.355938
LA_E_6519063	spoof	0.355938
LA_E_1723749	spoof	0.355938
LA_E_6327882	spoof	0.355938
LA_E_2496181	spoof	0.355938
LA_E_2778559	spoof	0.355938
LA_E_6055984	spoof	0.355938
LA_E_4606456	spoof	0.355938
LA_E_6225257	spoof	0.355938
LA_E_3914415	spoof	0.355938
LA_E_1768030	spoof	0.355938
LA_E_6822298	spoof	-9.544867
LA_E_7302048	spoof	0.355938
LA_E_8852456	spoof	0.355938
LA_E_4226050	spoof	0.355938
LA_E_1493516	spoof	0.355938
LA_E_6984125	spoof	-5.623549
LA_E_1368748	spoof	0.355938
LA_E_3145965	spoof	0.355938
LA_E_6644355	spoof	0.355938
LA_E_3918579	spoof	0.355938
LA_E_9074642	spoof	0.355938
LA_E_4342633	spoof	0.355938
LA_E_5787421	spoof	-6.186975
LA_E_8210683	spoof	0.355938
LA_E_7509376	spoof	0.355938
LA_E_8811022	spoof	0.355938
LA_E_1398066	spoof	0.355938
LA_E_4914114	spoof	0.355938
LA_E_4110725	spoof	-4.857855
LA_E_9952908	spoof	0.355938
LA_E_7996505	spoof	0.355938
LA_E_2390121	spoof	-5.125176
LA_E_7319640	spoof	0.355938
LA_E_5103584	spoof	0.355938
LA_E_7762900	spoof	0.355938
LA_E_4933251	spoof	-3.869718
LA_E_7410804	spoof	0.355938
LA_E_5316644	spoof	0.355938
LA_E_1191735	spoof	-2.150371
LA_E_2411642	spoof	0.355938
LA_E_4213338	spoof	0.355938
LA_E_9397754	spoof	0.355938
LA_E_3518860	spoof	-5.468091
LA_E_9078925	spoof	0.355938
LA_E_6110384	spoof	0.355938
LA_E_7672963	spoof	0.355938
LA_E_6751670	spoof	-6.206199
LA_E_7699990	spoof	-6.019798
LA_E_8334381	spoof	-6.216627
LA_E_9053020	spoof	0.355938
LA_E_2965069	spoof	0.355938
LA_E_5101354	spoof	-6.352719
LA_E_4961878	spoof	-5.729362
LA_E_1657077	spoof	-6.091227
LA_E_4873742	spoof	-7.844214
LA_E_5672542	spoof	0.355938
LA_E_5768298	spoof	-8.509436
LA_E_6273126	spoof	-7.316326
LA_E_2802403	spoof	0.355938
LA_E_2597352	spoof	0.355938
LA_E_8522611	spoof	-4.413643
LA_E_9851056	spoof	0.355938
LA_E_6041949	spoof	-3.777656
LA_E_7828881	spoof	-5.565013
LA_E_8560430	spoof	0.355938
LA_E_4292691	spoof	0.355938
LA_E_9924307	spoof	0.355938
LA_E_8706206	spoof	0.355938
LA_E_5287128	spoof	0.355938
LA_E_9694181	spoof	0.355938
LA_E_3655572	spoof	0.355938
LA_E_3367821	spoof	0.355938
LA_E_4466787	spoof	0.355938
LA_E_5282894	spoof	0.355938
LA_E_8836644	spoof	-3.567098
LA_E_6463820	spoof	-3.273739
LA_E_3190477	spoof	0.355938
LA_E_5073299	spoof	-3.962014
LA_E_1994783	spoof	-3.569413
LA_E_6501055	spoof	-3.368790
LA_E_1135702	spoof	0.355938
LA_E_5970441	spoof	0.355938
LA_E_2599746	spoof	0.355938
LA_E_6074770	spoof	0.355938
LA_E_8137814	spoof	0.355938
LA_E_5213673	spoof	-6.302562
LA_E_3584609	spoof	0.355938
LA_E_3694491	spoof	0.355938
LA_E_6082261	spoof	-7.239023
LA_E_1496777	spoof	0.355938
LA_E_5563493	spoof	0.355938
LA_E_3433272	spoof	0.355938
LA_E_1256115	spoof	0.355938
LA_E_8468081	spoof	0.355938
LA_E_1430598	spoof	-7.022258
LA_E_6406866	spoof	-6.635556
LA_E_9285419	spoof	-7.017434
LA_E_7925232	spoof	-7.165776
LA_E_8038572	spoof	-6.547850
LA_E_2336157	spoof	0.355938
LA_E_5245422	spoof	0.355938
LA_E_3603399	spoof	-2.602593
LA_E_9903533	spoof	-6.604506
LA_E_7181112	spoof	0.355938
LA_E_5715553	spoof	-6.221238
LA_E_9231079	spoof	-7.336373
LA_E_6802755	spoof	-6.379776
LA_E_5737672	spoof	-6.344890
LA_E_1094135	spoof	-6.929932
LA_E_8555606	spoof	-5.979302
LA_E_8355584	spoof	0.355938
LA_E_4296512	spoof	0.355938
LA_E_1859802	spoof	0.355938
LA_E_2028609	spoof	0.355938
LA_E_3484216	spoof	0.355938
LA_E_7557441	spoof	-6.785658
LA_E_7322375	spoof	-7.395075
LA_E_7199622	spoof	0.355938
LA_E_9007658	spoof	-6.648798
LA_E_7536497	spoof	-6.273223
LA_E_7121123	spoof	-6.843026
LA_E_5734095	spoof	-6.524870
LA_E_7980334	spoof	0.355938
LA_E_2588763	spoof	-5.822068
LA_E_9006987	spoof	0.355938
LA_E_5523121	spoof	0.355938
LA_E_8894809	spoof	-7.643276
LA_E_9928295	spoof	0.355938
LA_E_5764472	spoof	-4.017379
LA_E_5831828	spoof	0.355938
LA_E_3068476	spoof	0.355938
LA_E_4654137	spoof	-5.539981
LA_E_6300805	spoof	-5.273478
LA_E_8937579	spoof	-4.955785
LA_E_7672411	spoof	-3.697047
LA_E_6351226	spoof	0.355938
LA_E_1344211	spoof	-2.474380
LA_E_4717263	spoof	-8.313337
LA_E_9874729	spoof	0.355938
LA_E_9156010	spoof	-3.011110
LA_E_1871184	spoof	0.355938
LA_E_2468040	spoof	-6.234847
LA_E_8817489	spoof	-5.219161
LA_E_8297087	spoof	-3.738808
LA_E_8948169	spoof	-5.927106
LA_E_7981347	spoof	0.355938
LA_E_4835712	spoof	0.355938
LA_E_1904143	spoof	-6.175084
LA_E_8039498	spoof	0.355938
LA_E_3655598	spoof	-4.211507
LA_E_5391122	spoof	-2.938167
LA_E_3663530	spoof	-0.091649
LA_E_9202725	spoof	-6.673102
LA_E_1739435	spoof	0.355938
LA_E_8229104	spoof	-3.263761
LA_E_4711499	spoof	-6.575914
LA_E_4424140	spoof	0.355938
LA_E_4739436	spoof	-5.466827
LA_E_9364103	spoof	-5.208460
LA_E_1096328	spoof	-1.806133
LA_E_4728725	spoof	0.355938
LA_E_6369462	spoof	0.355938
LA_E_2517460	spoof	0.355938
LA_E_5908265	spoof	-5.873795
LA_E_3862388	spoof	-9.574786
LA_E_8249006	spoof	0.355938
LA_E_8436047	spoof	0.355938
LA_E_3283271	spoof	-3.184460
LA_E_1404249	spoof	-7.284146
LA_E_9352914	spoof	-2.657912
LA_E_6996642	spoof	0.355938
LA_E_5279505	spoof	0.355938
LA_E_8790665	spoof	0.355938
LA_E_6464929	spoof	-8.729074
LA_E_9191441	spoof	0.355938
LA_E_2637795	spoof	-4.584148
LA_E_4670080	spoof	0.355938
LA_E_7347769	spoof	0.355938
LA_E_5654946	spoof	-5.338270
LA_E_2093726	spoof	-7.160010
LA_E_2114621	spoof	-3.615576
LA_E_5452294	spoof	-6.768256
LA_E_7618135	spoof	-6.239995
LA_E_1404962	spoof	0.355938
LA_E_4731509	spoof	-4.595893
LA_E_4789011	spoof	-6.294804
LA_E_4360998	spoof	0.355938
LA_E_5876184	spoof	-4.292090
LA_E_5898601	spoof	0.355938
LA_E_1918128	spoof	-1.569026
LA_E_7430619	spoof	0.355938
LA_E_2628002	spoof	-1.882360
LA_E_8083379	spoof	-4.306226
LA_E_5711997	spoof	-3.652082
LA_E_3954888	spoof	0.355938
LA_E_9171484	spoof	0.355938
LA_E_6698097	spoof	-8.937802
LA_E_2702102	spoof	-3.928067
LA_E_1564859	spoof	-4.620727
LA_E_3649165	spoof	0.355938
LA_E_6799549	spoof	0.355938
LA_E_7913599	spoof	0.355938
LA_E_9384675	spoof	0.355938
LA_E_5128557	spoof	0.355938
LA_E_5659481	spoof	0.355938
LA_E_6481270	spoof	0.355938
LA_E_9232361	spoof	0.355938
LA_E_2150622	spoof	-2.922079
LA_E_5373754	spoof	0.355938
LA_E_9153724	spoof	0.355938
LA_E_2257332	spoof	-6.249756
LA_E_1081134	spoof	0.355938
LA_E_8883548	spoof	-3.252285
LA_E_7760589	spoof	0.355938
LA_E_1090591	spoof	0.355938
LA_E_2163858	spoof	-7.581619
LA_E_3906365	spoof	0.355938
LA_E_2931011	spoof	-3.950260
LA_E_7791923	spoof	-4.492668
LA_E_7157708	spoof	-3.126948
LA_E_7874869	spoof	-0.454178
LA_E_8254464	spoof	0.355938
LA_E_6105685	spoof	-2.636167
LA_E_4297442	spoof	0.355938
LA_E_1773032	spoof	-0.826582
LA_E_8706829	spoof	0.355938
LA_E_9616534	spoof	0.355938
LA_E_1730420	spoof	0.355938
LA_E_4145278	spoof	0.355938
LA_E_7731174	spoof	0.355938
LA_E_8879019	spoof	0.355938
LA_E_3202268	spoof	0.355938
LA_E_2879089	spoof	0.355938
LA_E_9757477	spoof	0.355938
LA_E_3057850	spoof	-3.061649
LA_E_3042956	spoof	-1.323103
LA_E_4712613	spoof	0.355938
LA_E_1165487	spoof	0.355938
LA_E_1377755	spoof	-3.203311
LA_E_9086242	spoof	0.355938
LA_E_6618906	spoof	-7.650340
LA_E_4235411	spoof	-0.847750
LA_E_5071721	spoof	0.355938
LA_E_4066304	spoof	0.355938
LA_E_5266454	spoof	0.355938
LA_E_8750430	spoof	0.355938
LA_E_7065204	spoof	0.355938
LA_E_9784697	spoof	0.355938
LA_E_1089136	spoof	0.355938
LA_E_2491656	spoof	0.355938
LA_E_5673708	spoof	-8.615314
LA_E_6480994	spoof	0.355938
LA_E_1387664	spoof	0.355938
LA_E_5892953	spoof	0.355938
LA_E_4795177	spoof	0.355938
LA_E_2071794	spoof	0.355938
LA_E_1559078	spoof	0.355938
LA_E_5716917	spoof	0.355938
LA_E_4202547	spoof	0.355938
LA_E_7000659	spoof	-9.344296
LA_E_4813063	spoof	-7.414119
LA_E_8158397	spoof	0.355938
LA_E_8704432	spoof	0.355938
LA_E_5421500	spoof	-9.702965
LA_E_9015570	spoof	0.355938
LA_E_5974774	spoof	-5.740419
LA_E_4829024	spoof	0.355938
LA_E_2884214	spoof	-2.944542
LA_E_3368005	spoof	-0.661061
LA_E_5335512	spoof	-4.447379
LA_E_1758097	spoof	0.372392
LA_E_8284463	spoof	-5.699502
LA_E_3979738	spoof	0.355938
LA_E_4284687	spoof	-3.238996
LA_E_7740953	spoof	0.355938
LA_E_1003744	spoof	2.643603
LA_E_1748015	spoof	0.355938
LA_E_8295113	spoof	2.226715
LA_E_5099396	spoof	0.355938
LA_E_2771978	spoof	0.922141
LA_E_9456745	spoof	3.110444
LA_E_2783771	spoof	0.355938
LA_E_8342902	spoof	-4.731061
LA_E_7622388	spoof	2.292725
LA_E_2831298	spoof	-0.054794
LA_E_5794561	spoof	0.355938
LA_E_1152456	spoof	0.355938
LA_E_9354768	spoof	-4.022840
LA_E_3855699	spoof	0.355938
LA_E_8213580	spoof	0.355938
LA_E_3378867	spoof	2.465408
LA_E_3341434	spoof	0.355938
LA_E_5944081	spoof	0.355938
LA_E_8316581	spoof	0.355938
LA_E_3475634	spoof	-4.499654
LA_E_6515324	spoof	-3.623426
LA_E_8996805	spoof	-7.838628
LA_E_2427499	spoof	-8.663935
LA_E_8942654	spoof	-3.593435
LA_E_6101210	spoof	-7.918976
LA_E_3083709	spoof	-8.685669
LA_E_3604636	spoof	-5.682640
LA_E_2984651	spoof	-8.112535
LA_E_4541820	spoof	-9.625681
LA_E_8000025	spoof	-6.812981
LA_E_9401428	spoof	0.355938
LA_E_5873598	spoof	-9.693711
LA_E_2802957	spoof	-3.369563
LA_E_3173881	spoof	-7.197647
LA_E_7221370	spoof	-8.388372
LA_E_9635110	spoof	0.355938
LA_E_2720216	spoof	-7.469247
LA_E_4911487	spoof	0.355938
LA_E_2453415	spoof	-3.209520
LA_E_5501279	spoof	-7.091414
LA_E_9223403	spoof	-6.368524
LA_E_5677851	spoof	0.355938
LA_E_1131063	spoof	0.355938
LA_E_4540688	spoof	-8.981030
LA_E_5158608	spoof	0.355938
LA_E_7034968	spoof	-3.665413
LA_E_2091563	spoof	-4.731802
LA_E_3930609	spoof	-8.583344
LA_E_7151721	spoof	0.355938
LA_E_9768825	spoof	0.355938
LA_E_2914889	spoof	-7.166804
LA_E_5304781	spoof	-8.749169
LA_E_9924550	spoof	0.355938
LA_E_8263966	spoof	-4.893271
LA_E_4695894	spoof	-8.265297
LA_E_8490193	spoof	0.355938
LA_E_5833098	spoof	-7.117328
LA_E_9520887	spoof	0.355938
LA_E_5417161	spoof	-6.578724
LA_E_4793753	spoof	-6.525887
LA_E_7911644	spoof	-8.876425
LA_E_6170087	spoof	0.355938
LA_E_6558794	spoof	0.355938
LA_E_1152392	spoof	-8.364277
LA_E_6695037	spoof	-7.708855
LA_E_3046137	spoof	-6.958297
LA_E_1475929	spoof	-8.753859
LA_E_9961487	spoof	-7.305525
LA_E_1422282	spoof	-9.796717
LA_E_2416251	spoof	0.355938
LA_E_8797175	spoof	0.355938
LA_E_4015847	spoof	0.355938
LA_E_6422887	spoof	-8.002923
LA_E_3592981	spoof	-6.925446
LA_E_2094936	spoof	-8.121016
LA_E_9510527	spoof	-7.140442
LA_E_3076735	spoof	-8.311338
LA_E_3049532	spoof	0.355938
LA_E_9430667	spoof	-6.677166
LA_E_4757939	spoof	-6.628022
LA_E_5480121	spoof	-7.260121
LA_E_8432680	spoof	-8.609162
LA_E_7633739	spoof	-3.299042
LA_E_3729884	spoof	-5.023064
LA_E_9554969	spoof	-7.880691
LA_E_6888327	spoof	0.355938
LA_E_5315119	spoof	0.355938
LA_E_5401377	spoof	-3.901384
LA_E_5124959	spoof	0.355938
LA_E_4733517	spoof	0.355938
LA_E_2942995	spoof	0.355938
LA_E_9630803	spoof	0.355938
LA_E_3106339	spoof	-6.761489
LA_E_7200665	spoof	-4.529287
LA_E_5563455	spoof	-5.985973
LA_E_4085727	spoof	0.355938
LA_E_6281380	spoof	0.355938
LA_E_2981369	spoof	-5.859590
LA_E_4036665	spoof	-9.257341
LA_E_1680085	bonafide	0.355938
LA_E_1991470	bonafide	2.359539
LA_E_8260176	bonafide	2.471726
LA_E_6224828	bonafide	2.500222
LA_E_3454595	bonafide	1.490308
LA_E_3225153	bonafide	0.355938
LA_E_3252877	bonafide	0.355938
LA_E_8796018	bonafide	2.382838
LA_E_9247393	bonafide	2.448537
LA_E_4072627	bonafide	4.186589
LA_E_7850672	bonafide	2.546770
LA_E_8379889	bonafide	1.373610
LA_E_9626814	bonafide	0.355938
LA_E_4694262	bonafide	0.355938
LA_E_6663079	bonafide	-2.187828
LA_E_1066504	bonafide	-0.650158
LA_E_3088810	bonafide	2.724189
LA_E_2197424	bonafide	0.987234
LA_E_9603629	bonafide	-1.077774
LA_E_5256886	bonafide	0.355938
LA_E_5418923	bonafide	0.355938
LA_E_5455984	bonafide	0.355938
LA_E_2399252	bonafide	0.355938
LA_E_7142024	bonafide	0.355938
LA_E_5878274	bonafide	0.355938
LA_E_8436853	bonafide	0.355938
LA_E_9590546	bonafide	0.355938
LA_E_7897543	bonafide	0.355938
LA_E_3538284	bonafide	4.218225
LA_E_2891353	bonafide	4.578081
LA_E_4627560	bonafide	5.152415
LA_E_9053627	bonafide	4.457622
LA_E_6080383	bonafide	0.355938
LA_E_8087534	bonafide	0.355938
LA_E_9374871	bonafide	4.411124
LA_E_3931544	bonafide	4.731142
LA_E_2043688	bonafide	5.259390
LA_E_1457164	bonafide	4.656006
LA_E_5215585	bonafide	3.810416
LA_E_3470014	bonafide	0.355938
LA_E_5599377	bonafide	0.355938
LA_E_8280655	bonafide	4.432895
LA_E_8776698	bonafide	4.695778
LA_E_3738202	bonafide	4.628085
LA_E_5203204	bonafide	4.110245
LA_E_7882420	bonafide	3.813234
LA_E_4734016	bonafide	0.355938
LA_E_2609739	bonafide	1.996259
LA_E_6109967	bonafide	2.907982
LA_E_7909520	bonafide	2.545826
LA_E_6177329	bonafide	2.728468
LA_E_4409220	bonafide	1.827418
LA_E_2342380	bonafide	2.447620
LA_E_1685723	bonafide	0.355938
LA_E_9112771	bonafide	0.355938
LA_E_1865830	bonafide	0.355938
LA_E_4390143	bonafide	3.043602
LA_E_1392357	bonafide	2.394305
LA_E_1147767	bonafide	0.355938
LA_E_8441922	bonafide	0.355938
LA_E_7635237	bonafide	0.355938
LA_E_4205538	bonafide	2.984405
LA_E_2418339	bonafide	3.051618
LA_E_9968934	bonafide	0.932324
LA_E_7917083	bonafide	0.355938
LA_E_8994312	bonafide	3.576133
LA_E_4342171	bonafide	0.355938
LA_E_8115120	bonafide	0.355938
LA_E_9992684	bonafide	0.355938
LA_E_9735499	bonafide	0.355938
LA_E_9394253	bonafide	0.523762
LA_E_2361432	bonafide	0.355938
LA_E_9867330	bonafide	0.745163
LA_E_6762802	bonafide	0.701510
LA_E_5974129	bonafide	-0.361826
LA_E_9267349	bonafide	0.355938
LA_E_8181476	bonafide	0.248889
LA_E_2307829	bonafide	0.355938
LA_E_2635617	bonafide	0.355938
LA_E_8154244	bonafide	0.355938
LA_E_1402182	bonafide	0.355938
LA_E_1995886	bonafide	-2.199892
LA_E_2283283	bonafide	1.791653
LA_E_9408944	bonafide	0.355938
LA_E_2607791	bonafide	-1.772495
LA_E_9335652	bonafide	0.355938
LA_E_1223215	bonafide	3.128038
LA_E_6882325	bonafide	3.607965
LA_E_7125366	bonafide	0.355938
LA_E_9658207	bonafide	2.932499
LA_E_9817565	bonafide	3.889814
LA_E_3890064	bonafide	4.272848
LA_E_5654835	bonafide	4.351578
LA_E_2731687	bonafide	4.393622
LA_E_6649168	bonafide	3.351980
LA_E_1973981	bonafide	3.879951
LA_E_5212089	bonafide	4.296136
LA_E_4106053	bonafide	4.100521
LA_E_9079256	bonafide	4.075423
LA_E_6601301	bonafide	3.423541
LA_E_4349544	bonafide	4.397955
LA_E_7077128	bonafide	0.355938
LA_E_2166343	bonafide	0.355938
LA_E_8289877	bonafide	4.589157
LA_E_6796561	bonafide	4.903953
LA_E_7348322	bonafide	3.923640
LA_E_2756753	bonafide	0.355938
LA_E_5491707	bonafide	4.711187
LA_E_7585111	bonafide	0.355938
LA_E_7475508	bonafide	4.340074
LA_E_8266783	bonafide	0.355938
LA_E_7082012	bonafide	3.900645
LA_E_8136131	bonafide	4.079065
LA_E_7793512	bonafide	4.382346
LA_E_2245791	bonafide	3.069239
LA_E_7020628	spoof	-5.817763
LA_E_3586919	spoof	0.355938
LA_E_4857791	spoof	-8.515085
LA_E_5109792	spoof	-5.682717
LA_E_5109957	spoof	0.355938
LA_E_1122684	spoof	-4.860537
LA_E_9008385	spoof	0.355938
LA_E_1375945	spoof	-8.482332
LA_E_3869376	spoof	-5.603687
LA_E_4066856	spoof	0.355938
LA_E_8757501	spoof	-4.841104
LA_E_9324282	spoof	0.355938
LA_E_5328487	spoof	-8.523377
LA_E_5385051	spoof	-7.397791
LA_E_7393854	spoof	0.355938
LA_E_2845428	spoof	0.355938
LA_E_5673519	spoof	-9.194057
LA_E_2469324	spoof	-2.180414
LA_E_8598787	spoof	-2.653806
LA_E_6537645	spoof	-4.551142
LA_E_8848313	spoof	0.355938
LA_E_6631094	spoof	-7.304916
LA_E_8626100	spoof	0.355938
LA_E_7241852	spoof	0.355938
LA_E_7850549	spoof	-0.224463
LA_E_4097085	spoof	0.355938
LA_E_5343842	spoof	-6.827328
LA_E_2339589	spoof	0.355938
LA_E_3605018	spoof	-2.164660
LA_E_7008366	spoof	-5.970867
LA_E_5984703	spoof	-8.200586
LA_E_6119498	spoof	-7.979867
LA_E_2279194	spoof	-6.704016
LA_E_2793805	spoof	0.355938
LA_E_5402121	spoof	0.355938
LA_E_9706744	spoof	-6.070108
LA_E_8915851	spoof	-6.289397
LA_E_8389490	spoof	-6.748374
LA_E_8067548	spoof	-4.426560
LA_E_9096089	spoof	0.355938
LA_E_3681829	spoof	-5.444947
LA_E_3261839	spoof	-7.168757
LA_E_4547123	spoof	-7.082331
LA_E_8595226	spoof	0.355938
LA_E_1847877	spoof	0.355938
LA_E_7599950	spoof	0.355938
LA_E_7803745	spoof	0.355938
LA_E_9462586	spoof	0.355938
LA_E_9959730	spoof	-5.953336
LA_E_6204259	spoof	0.355938
LA_E_2198883	spoof	0.355938
LA_E_2057712	spoof	0.355938
LA_E_2029462	spoof	-6.408516
LA_E_6125570	spoof	0.355938
LA_E_7855629	spoof	0.355938
LA_E_5888519	spoof	0.355938
LA_E_1061916	spoof	-2.491498
LA_E_2842992	spoof	-4.556134
LA_E_7938106	spoof	-6.055754
LA_E_4601404	spoof	-3.226745
LA_E_4921901	spoof	-2.739612
LA_E_3987672	spoof	0.355938
LA_E_5030115	spoof	-2.262856
LA_E_4085909	spoof	0.355938
LA_E_5752920	spoof	-0.262883
LA_E_1002649	spoof	-4.975524
LA_E_2340591	spoof	-4.225416
LA_E_8139477	spoof	0.355938
LA_E_6590278	spoof	0.355938
LA_E_4938557	spoof	-4.340164
LA_E_4273248	spoof	0.355938
LA_E_5053453	spoof	-4.078535
LA_E_1484366	spoof	0.355938
LA_E_8991534	spoof	-2.496719
LA_E_5923460	spoof	0.355938
LA_E_2414478	spoof	0.355938
LA_E_2849098	spoof	-7.411292
LA_E_5187935	spoof	0.355938
LA_E_5794571	spoof	-7.337391
LA_E_2460344	spoof	0.355938
LA_E_1783763	spoof	0.355938
LA_E_3202267	spoof	0.355938
LA_E_7584719	spoof	0.355938
LA_E_1142646	spoof	-8.241260
LA_E_2993417	spoof	0.355938
LA_E_9389503	spoof	-4.302478
LA_E_5454168	spoof	-5.958161
LA_E_2902091	spoof	0.355938
LA_E_8236728	spoof	0.355938
LA_E_7759976	spoof	0.355938
LA_E_3886355	spoof	0.355938
LA_E_4371664	spoof	-7.557029
LA_E_8122585	spoof	0.355938
LA_E_7142285	spoof	-5.191125
LA_E_7549985	spoof	-7.177003
LA_E_1061504	spoof	-11.320539
LA_E_7071413	spoof	0.355938
LA_E_3327308	spoof	0.355938
LA_E_9404199	spoof	0.355938
LA_E_6847738	spoof	0.355938
LA_E_1824252	spoof	-7.758166
LA_E_7755315	spoof	-3.478231
LA_E_5482490	spoof	0.355938
LA_E_9366527	spoof	-7.682389
LA_E_1266096	spoof	-5.536668
LA_E_5347836	spoof	-5.625031
LA_E_7329978	spoof	-6.339910
LA_E_4978874	spoof	-3.622249
LA_E_2175227	spoof	-10.006818
LA_E_7220670	spoof	0.355938
LA_E_2137347	spoof	0.355938
LA_E_5696025	spoof	0.355938
LA_E_8123807	spoof	0.355938
LA_E_7638060	spoof	-6.021895
LA_E_1215000	spoof	0.355938
LA_E_6466920	spoof	0.355938
LA_E_3268521	spoof	-6.977449
LA_E_2418957	spoof	-11.142301
LA_E_6376001	spoof	-7.033386
LA_E_5802779	spoof	-4.057980
LA_E_5184478	spoof	0.355938
LA_E_1208069	spoof	0.355938
LA_E_5766201	spoof	0.355938
LA_E_6865686	spoof	-7.182302
LA_E_2603978	spoof	0.355938
LA_E_5591744	spoof	0.355938
LA_E_4347081	spoof	-5.929517
LA_E_9660627	spoof	-7.341692
LA_E_3021406	spoof	0.355938
LA_E_7894674	spoof	0.355938
LA_E_4785573	spoof	0.355938
LA_E_3697886	spoof	0.355938
LA_E_5267800	spoof	-7.105166
LA_E_8511574	spoof	-9.250095
LA_E_5618030	spoof	-4.015384
LA_E_3726868	spoof	-6.932862
LA_E_9664760	spoof	-3.081735
LA_E_5563364	spoof	-9.913806
LA_E_3943328	spoof	0.355938
LA_E_8260783	spoof	0.355938
LA_E_1687720	spoof	0.355938
LA_E_9518366	spoof	0.355938
LA_E_9867251	spoof	0.355938
LA_E_4546470	spoof	0.355938
LA_E_5484176	spoof	0.355938
LA_E_4652628	spoof	0.355938
LA_E_5228648	spoof	0.355938
LA_E_7801815	spoof	0.355938
LA_E_6802381	spoof	0.355938
LA_E_4689909	spoof	0.355938
LA_E_4876692	spoof	-8.230551
LA_E_3393736	spoof	0.355938
LA_E_8041321	spoof	0.355938
LA_E_5694698	spoof	0.355938
LA_E_7721549	spoof	-7.497021
LA_E_7078673	spoof	0.355938
LA_E_6471478	spoof	0.355938
LA_E_6474631	spoof	0.355938
LA_E_4333614	spoof	-8.543634
LA_E_4944764	spoof	0.355938
LA_E_6209669	spoof	0.355938
LA_E_3508272	spoof	-10.226805
LA_E_1792065	spoof	-9.317877
LA_E_7345607	spoof	0.355938
LA_E_9176667	spoof	-10.136312
LA_E_9635800	spoof	-11.843493
LA_E_6074899	spoof	-11.457819
LA_E_9341283	spoof	-9.687002
LA_E_5034114	spoof	-10.559340
LA_E_3277092	spoof	-8.948946
LA_E_8262294	spoof	0.355938
LA_E_1950366	spoof	-9.136209
LA_E_8166147	spoof	-11.512672
LA_E_6622764	spoof	-10.055897
LA_E_3713418	spoof	-11.359001
LA_E_5468825	spoof	0.355938
LA_E_7075168	spoof	-11.553716
LA_E_4753457	spoof	-10.267529
LA_E_9053779	spoof	-10.241083
LA_E_7507556	spoof	-9.921185
LA_E_2422967	spoof	0.355938
LA_E_3594394	spoof	0.355938
LA_E_3452723	spoof	-9.639636
LA_E_2089561	spoof	0.355938
LA_E_7409548	spoof	-10.386072
LA_E_8913949	spoof	-9.498236
LA_E_8254549	spoof	-9.100971
LA_E_8231343	spoof	-8.934225
LA_E_7828586	spoof	0.355938
LA_E_6685085	spoof	-9.486528
LA_E_2495637	spoof	0.355938
LA_E_2562450	spoof	-7.846246
LA_E_5489917	spoof	-7.718073
LA_E_1239781	spoof	-9.167599
LA_E_5382340	spoof	-8.460785
LA_E_9431166	spoof	-9.747304
LA_E_4248427	spoof	-10.315825
LA_E_8962038	spoof	0.355938
LA_E_4948934	spoof	0.355938
LA_E_3444061	spoof	0.355938
LA_E_4137147	spoof	0.355938
LA_E_6320548	spoof	0.355938
LA_E_4219325	spoof	0.355938
LA_E_4792855	spoof	-8.739542
LA_E_7964016	spoof	0.355938
LA_E_1981170	spoof	0.355938
LA_E_2762847	spoof	0.355938
LA_E_6690687	spoof	0.355938
LA_E_2453124	spoof	-10.389793
LA_E_6256342	spoof	-8.475849
LA_E_6637610	spoof	-8.250488
LA_E_9390067	spoof	0.355938
LA_E_7650302	spoof	0.355938
LA_E_8560294	spoof	-7.251379
LA_E_4114431	spoof	-9.449505
LA_E_4608233	spoof	-5.277325
LA_E_3574879	spoof	-5.188226
LA_E_3767586	spoof	-5.605072
LA_E_6267204	spoof	-7.814690
LA_E_8430187	spoof	0.355938
LA_E_1267711	spoof	-6.949087
LA_E_8827817	spoof	-5.314278
LA_E_1594123	spoof	-5.222408
LA_E_6686214	spoof	-5.682785
LA_E_2642632	spoof	-7.918447
LA_E_3049222	spoof	0.355938
LA_E_4957607	spoof	0.355938
LA_E_5196655	spoof	-6.907676
LA_E_7831105	spoof	-6.050057
LA_E_3778489	spoof	-5.375679
LA_E_4406266	spoof	-5.228341
LA_E_4363763	spoof	-7.760939
LA_E_7704436	spoof	0.355938
LA_E_7208912	spoof	0.355938
LA_E_6607412	spoof	0.355938
LA_E_5160074	spoof	-6.705446
LA_E_3706869	spoof	0.355938
LA_E_2646347	spoof	0.355938
LA_E_7180249	spoof	0.355938
LA_E_4208522	spoof	-1.221169
LA_E_3122923	spoof	-1.479367
LA_E_9430229	spoof	-0.457779
LA_E_3588981	spoof	-4.330622
LA_E_3775181	spoof	0.355938
LA_E_2012754	spoof	0.355938
LA_E_4369113	spoof	0.355938
